original_index,cluster_kmeans,cluster_dbscan,dbscan_ruido,Class
197021,1,0,0,0
197022,1,-1,1,0
197023,5,0,0,0
197024,5,4,0,0
197025,1,0,0,0
197026,3,-1,1,0
197027,0,1,0,0
197028,1,-1,1,0
197029,1,-1,1,0
197030,1,4,0,0
197031,5,0,0,0
197032,5,0,0,0
197033,1,0,0,0
197034,5,0,0,0
197035,1,0,0,0
197036,1,-1,1,0
197037,1,-1,1,0
197038,5,-1,1,0
197039,5,-1,1,0
197040,0,-1,1,0
197041,1,-1,1,0
197042,1,3,0,0
197043,1,3,0,0
197044,1,0,0,0
197045,1,4,0,0
197046,1,0,0,0
197047,5,-1,1,0
197048,5,0,0,0
197049,5,-1,1,0
197050,1,0,0,0
197051,1,-1,1,0
197052,1,-1,1,0
197053,1,0,0,0
197054,1,0,0,0
197055,1,4,0,0
197056,1,4,0,0
197057,1,-1,1,0
197058,1,0,0,0
197059,0,-1,1,0
197060,2,-1,1,0
197061,1,-1,1,0
197062,5,0,0,0
197063,1,0,0,0
197064,1,0,0,0
197065,3,-1,1,0
197066,1,-1,1,0
197067,1,-1,1,0
197068,0,1,0,0
197069,1,4,0,0
197070,2,-1,1,0
197071,5,-1,1,0
197072,5,-1,1,0
197073,1,0,0,0
197074,1,2,0,0
197075,1,4,0,0
197076,1,-1,1,0
197077,1,0,0,0
197078,1,0,0,0
197079,1,-1,1,0
197080,5,0,0,0
197081,1,0,0,0
197082,1,0,0,0
197083,1,4,0,0
197084,1,0,0,0
197085,5,0,0,0
197086,1,2,0,0
197087,1,0,0,0
197088,1,-1,1,0
197089,1,-1,1,0
197090,1,0,0,0
197091,1,3,0,0
197092,2,-1,1,0
197093,5,-1,1,0
197094,1,0,0,0
197095,1,0,0,0
197096,1,-1,1,0
197097,2,-1,1,0
197098,1,0,0,0
197099,0,-1,1,0
197100,1,2,0,0
197101,1,0,0,0
197102,5,-1,1,0
197103,5,0,0,0
197104,5,0,0,0
197105,3,-1,1,0
197106,5,0,0,0
197107,1,0,0,0
197108,5,0,0,0
197109,1,0,0,0
197110,1,2,0,0
197111,1,0,0,0
197112,1,0,0,0
197113,2,0,0,0
197114,5,0,0,0
197115,5,-1,1,0
197116,0,6,0,0
197117,5,0,0,0
197118,1,0,0,0
197119,1,0,0,0
197120,1,3,0,0
197121,1,2,0,0
197122,0,1,0,0
197123,1,0,0,0
197124,2,-1,1,0
197125,1,0,0,0
197126,1,-1,1,0
197127,1,-1,1,0
197128,5,-1,1,0
197129,1,-1,1,0
197130,1,0,0,0
197131,1,0,0,0
197132,0,1,0,0
197133,1,0,0,0
197134,1,-1,1,0
197135,1,0,0,0
197136,1,-1,1,0
197137,1,-1,1,0
197138,1,-1,1,0
197139,1,0,0,0
197140,1,-1,1,0
197141,1,-1,1,0
197142,3,-1,1,0
197143,5,0,0,0
197144,0,-1,1,0
197145,1,2,0,0
197146,1,0,0,0
197147,5,4,0,0
197148,1,0,0,0
197149,1,0,0,0
197150,1,0,0,0
197151,1,4,0,0
197152,1,0,0,0
197153,1,0,0,0
197154,1,0,0,0
197155,1,0,0,0
197156,1,0,0,0
197157,5,-1,1,0
197158,2,-1,1,0
197159,1,0,0,0
197160,2,-1,1,0
197161,1,-1,1,0
197162,5,4,0,0
197163,1,4,0,0
197164,1,0,0,0
197165,1,0,0,0
197166,1,0,0,0
197167,1,0,0,0
197168,1,-1,1,0
197169,3,-1,1,0
197170,0,1,0,0
197171,5,-1,1,0
197172,1,0,0,0
197173,2,-1,1,0
197174,1,0,0,0
197175,1,0,0,0
197176,1,0,0,0
197177,1,4,0,0
197178,2,0,0,0
197179,5,4,0,0
197180,5,-1,1,0
197181,5,-1,1,0
197182,1,0,0,0
197183,5,-1,1,0
197184,1,2,0,0
197185,1,-1,1,0
197186,1,0,0,0
197187,1,2,0,0
197188,2,-1,1,0
197189,5,0,0,0
197190,1,4,0,0
197191,1,0,0,0
197192,2,0,0,0
197193,5,0,0,0
197194,3,-1,1,0
197195,1,0,0,0
197196,1,-1,1,0
197197,1,3,0,0
197198,1,0,0,0
197199,1,0,0,0
197200,5,-1,1,0
197201,1,-1,1,0
197202,2,-1,1,0
197203,0,1,0,0
197204,1,0,0,0
197205,5,0,0,0
197206,1,-1,1,0
197207,1,0,0,0
197208,5,-1,1,0
197209,5,0,0,0
197210,1,0,0,0
197211,1,0,0,0
197212,1,0,0,0
197213,5,0,0,0
197214,1,0,0,0
197215,1,-1,1,0
197216,1,0,0,0
197217,1,0,0,0
197218,1,0,0,0
197219,1,-1,1,0
197220,2,-1,1,0
197221,1,2,0,0
197222,1,-1,1,0
197223,1,4,0,0
197224,2,0,0,0
197225,5,0,0,0
197226,2,-1,1,0
197227,1,0,0,0
197228,1,0,0,0
197229,1,-1,1,0
197230,1,4,0,0
197231,1,-1,1,0
197232,1,0,0,0
197233,1,2,0,0
197234,1,0,0,0
197235,1,4,0,0
197236,1,0,0,0
197237,0,1,0,0
197238,2,-1,1,0
197239,1,2,0,0
197240,1,-1,1,0
197241,0,-1,1,0
197242,1,0,0,0
197243,1,3,0,0
197244,1,4,0,0
197245,1,0,0,0
197246,1,0,0,0
197247,1,0,0,0
197248,1,0,0,0
197249,0,7,0,0
197250,5,0,0,0
197251,1,-1,1,0
197252,1,0,0,0
197253,0,-1,1,0
197254,5,-1,1,0
197255,1,3,0,0
197256,1,0,0,0
197257,5,0,0,0
197258,1,0,0,0
197259,1,2,0,0
197260,5,-1,1,0
197261,1,-1,1,0
197262,1,-1,1,0
197263,1,2,0,0
197264,1,0,0,0
197265,1,0,0,0
197266,5,0,0,0
197267,1,-1,1,0
197268,1,2,0,0
197269,1,0,0,0
197270,5,0,0,0
197271,1,-1,1,0
197272,5,0,0,0
197273,1,0,0,0
197274,2,-1,1,0
197275,1,0,0,0
197276,1,3,0,0
197277,5,0,0,0
197278,2,-1,1,0
197279,5,-1,1,0
197280,5,4,0,0
197281,5,0,0,0
197282,5,-1,1,0
197283,1,-1,1,0
197284,1,0,0,0
197285,5,-1,1,0
197286,5,0,0,0
197287,0,1,0,0
197288,1,0,0,0
197289,1,0,0,0
197290,5,0,0,0
197291,1,-1,1,0
197292,1,3,0,0
197293,5,-1,1,0
197294,1,2,0,0
197295,5,0,0,0
197296,0,1,0,0
197297,5,0,0,0
197298,1,0,0,0
197299,1,13,0,0
197300,1,-1,1,0
197301,2,-1,1,0
197302,1,0,0,0
197303,0,-1,1,0
197304,1,4,0,0
197305,2,0,0,0
197306,1,16,0,0
197307,5,-1,1,0
197308,1,0,0,0
197309,1,0,0,0
197310,1,0,0,0
197311,5,-1,1,0
197312,5,0,0,0
197313,1,2,0,0
197314,1,0,0,0
197315,1,0,0,0
197316,5,0,0,0
197317,1,2,0,0
197318,1,0,0,0
197319,1,0,0,0
197320,1,0,0,0
197321,1,0,0,0
197322,1,0,0,0
197323,5,0,0,0
197324,1,0,0,0
197325,1,0,0,0
197326,5,0,0,0
197327,1,0,0,0
197328,1,0,0,0
197329,1,0,0,0
197330,5,-1,1,0
197331,1,-1,1,0
197332,1,2,0,0
197333,1,0,0,0
197334,1,-1,1,0
197335,1,3,0,0
197336,1,4,0,0
197337,1,3,0,0
197338,0,1,0,0
197339,5,0,0,0
197340,2,0,0,0
197341,1,0,0,0
197342,1,0,0,0
197343,1,4,0,0
197344,2,-1,1,0
197345,1,0,0,0
197346,3,-1,1,0
197347,2,-1,1,0
197348,1,0,0,0
197349,1,0,0,0
197350,1,-1,1,0
197351,1,-1,1,0
197352,5,-1,1,0
197353,2,-1,1,0
197354,5,0,0,0
197355,5,0,0,0
197356,1,4,0,0
197357,1,0,0,0
197358,1,2,0,0
197359,1,0,0,0
197360,2,0,0,0
197361,1,4,0,0
197362,5,0,0,0
197363,5,0,0,0
197364,5,0,0,0
197365,1,0,0,0
197366,1,0,0,0
197367,0,1,0,0
197368,5,0,0,0
197369,1,2,0,0
197370,2,-1,1,0
197371,1,0,0,0
197372,1,0,0,0
197373,5,0,0,0
197374,1,4,0,0
197375,1,0,0,0
197376,2,-1,1,0
197377,2,-1,1,0
197378,1,0,0,0
197379,0,-1,1,0
197380,1,0,0,0
197381,5,0,0,0
197382,1,0,0,0
197383,5,0,0,0
197384,5,-1,1,0
197385,1,-1,1,0
197386,1,4,0,0
197387,1,0,0,0
197388,5,0,0,0
197389,5,0,0,0
197390,5,0,0,0
197391,3,-1,1,0
197392,5,0,0,0
197393,1,-1,1,0
197394,1,4,0,0
197395,0,-1,1,0
197396,1,4,0,0
197397,5,0,0,0
197398,5,0,0,0
197399,1,0,0,0
197400,1,0,0,0
197401,1,-1,1,0
197402,1,0,0,0
197403,1,2,0,0
197404,1,0,0,0
197405,1,-1,1,0
197406,5,-1,1,0
197407,2,-1,1,0
197408,1,0,0,0
197409,1,-1,1,0
197410,1,-1,1,0
197411,1,-1,1,0
197412,1,-1,1,0
197413,1,0,0,0
197414,1,2,0,0
197415,1,0,0,0
197416,1,0,0,0
197417,5,0,0,0
197418,1,0,0,0
197419,5,-1,1,0
197420,5,0,0,0
197421,5,0,0,0
197422,2,-1,1,0
197423,1,0,0,0
197424,0,7,0,0
197425,1,-1,1,0
197426,1,-1,1,0
197427,1,0,0,0
197428,0,1,0,0
197429,5,-1,1,0
197430,5,0,0,0
197431,0,-1,1,0
197432,5,4,0,0
197433,1,0,0,0
197434,1,-1,1,0
197435,1,0,0,0
197436,1,0,0,0
197437,3,-1,1,0
197438,1,0,0,0
197439,5,-1,1,0
197440,1,-1,1,0
197441,1,0,0,0
197442,1,0,0,0
197443,1,3,0,0
197444,1,0,0,0
197445,1,-1,1,0
197446,2,2,0,0
197447,1,4,0,0
197448,1,0,0,0
197449,5,0,0,0
197450,1,-1,1,0
197451,1,0,0,0
197452,5,-1,1,0
197453,1,4,0,0
197454,5,-1,1,0
197455,1,-1,1,0
197456,3,-1,1,0
197457,5,0,0,0
197458,2,-1,1,0
197459,5,-1,1,0
197460,1,0,0,0
197461,1,4,0,0
197462,2,0,0,0
197463,5,0,0,0
197464,1,-1,1,0
197465,1,4,0,0
197466,1,-1,1,0
197467,1,3,0,0
197468,1,0,0,0
197469,1,0,0,0
197470,5,-1,1,0
197471,1,0,0,0
197472,1,3,0,0
197473,1,-1,1,0
197474,1,0,0,0
197475,2,2,0,0
197476,1,0,0,0
197477,1,-1,1,0
197478,1,0,0,0
197479,5,0,0,0
197480,1,0,0,0
197481,1,0,0,0
197482,1,2,0,0
197483,1,0,0,0
197484,5,0,0,0
197485,3,-1,1,0
197486,1,0,0,0
197487,2,0,0,0
197488,5,0,0,0
197489,1,-1,1,0
197490,1,4,0,0
197491,1,2,0,0
197492,5,-1,1,0
197493,5,-1,1,0
197494,2,-1,1,0
197495,1,4,0,0
197496,1,4,0,0
197497,1,0,0,0
197498,1,4,0,0
197499,1,3,0,0
197500,1,0,0,0
197501,1,0,0,0
197502,1,0,0,0
197503,1,0,0,0
197504,5,0,0,0
197505,1,2,0,0
197506,1,-1,1,0
197507,1,0,0,0
197508,1,0,0,0
197509,2,-1,1,0
197510,1,4,0,0
197511,1,0,0,0
197512,1,2,0,0
197513,1,4,0,0
197514,1,-1,1,0
197515,0,-1,1,0
197516,5,4,0,0
197517,1,0,0,0
197518,1,-1,1,0
197519,5,0,0,0
197520,1,-1,1,0
197521,1,2,0,0
197522,1,0,0,0
197523,1,0,0,0
197524,1,-1,1,0
197525,5,0,0,0
197526,2,0,0,0
197527,1,0,0,0
197528,1,0,0,0
197529,5,-1,1,0
197530,3,-1,1,0
197531,5,0,0,0
197532,1,-1,1,0
197533,1,0,0,0
197534,1,3,0,0
197535,1,4,0,0
197536,5,0,0,0
197537,1,4,0,0
197538,1,0,0,0
197539,1,0,0,0
197540,1,0,0,0
197541,1,3,0,0
197542,5,0,0,0
197543,1,0,0,0
197544,5,0,0,0
197545,1,0,0,0
197546,5,0,0,0
197547,1,4,0,0
197548,1,-1,1,0
197549,5,-1,1,0
197550,1,-1,1,0
197551,0,1,0,0
197552,1,0,0,0
197553,0,1,0,0
197554,0,-1,1,0
197555,1,0,0,0
197556,5,-1,1,0
197557,2,-1,1,0
197558,5,0,0,0
197559,1,0,0,0
197560,5,-1,1,0
197561,1,0,0,0
197562,1,0,0,0
197563,5,0,0,0
197564,1,0,0,0
197565,0,-1,1,0
197566,1,-1,1,0
197567,1,0,0,0
197568,5,-1,1,0
197569,5,0,0,0
197570,1,-1,1,0
197571,1,-1,1,0
197572,5,0,0,0
197573,5,0,0,0
197574,5,0,0,0
197575,5,0,0,0
197576,1,2,0,0
197577,1,3,0,0
197578,5,-1,1,0
197579,5,0,0,0
197580,1,3,0,0
197581,1,4,0,0
197582,1,0,0,0
197583,5,0,0,0
197584,1,0,0,0
197585,5,0,0,0
197586,1,0,0,0
197587,1,0,0,0
197588,0,-1,1,0
197589,5,0,0,0
197590,1,0,0,0
197591,1,0,0,0
197592,1,0,0,0
197593,1,0,0,0
197594,1,0,0,0
197595,5,0,0,0
197596,1,-1,1,0
197597,1,0,0,0
197598,1,0,0,0
197599,5,-1,1,0
197600,1,0,0,0
197601,1,-1,1,0
197602,5,0,0,0
197603,1,-1,1,0
197604,5,-1,1,0
197605,1,3,0,0
197606,1,0,0,0
197607,1,0,0,0
197608,5,0,0,0
197609,5,0,0,0
197610,5,0,0,0
197611,2,0,0,0
197612,1,0,0,0
197613,2,-1,1,0
197614,1,0,0,0
197615,5,0,0,0
197616,1,3,0,0
197617,1,-1,1,0
197618,5,0,0,0
197619,1,0,0,0
197620,1,0,0,0
197621,1,-1,1,0
197622,1,0,0,0
197623,1,-1,1,0
197624,1,0,0,0
197625,2,-1,1,0
197626,1,3,0,0
197627,1,0,0,0
197628,1,0,0,0
197629,5,0,0,0
197630,1,0,0,0
197631,1,0,0,0
197632,5,0,0,0
197633,5,-1,1,0
197634,0,-1,1,0
197635,1,4,0,0
197636,1,0,0,0
197637,1,0,0,0
197638,1,0,0,0
197639,1,0,0,0
197640,1,0,0,0
197641,1,-1,1,0
197642,1,0,0,0
197643,0,-1,1,0
197644,0,-1,1,0
197645,1,0,0,0
197646,1,-1,1,0
197647,2,-1,1,0
197648,1,0,0,0
197649,1,3,0,0
197650,1,0,0,0
197651,1,-1,1,0
197652,2,0,0,0
197653,5,0,0,0
197654,1,0,0,0
197655,1,2,0,0
197656,1,0,0,0
197657,1,0,0,0
197658,5,-1,1,0
197659,1,4,0,0
197660,1,-1,1,0
197661,3,-1,1,0
197662,1,-1,1,0
197663,5,-1,1,0
197664,1,0,0,0
197665,5,-1,1,0
197666,1,0,0,0
197667,1,-1,1,0
197668,1,0,0,0
197669,0,-1,1,0
197670,1,-1,1,0
197671,1,-1,1,0
197672,1,0,0,0
197673,5,4,0,0
197674,1,-1,1,0
197675,1,-1,1,0
197676,1,4,0,0
197677,1,0,0,0
197678,1,0,0,0
197679,1,-1,1,0
197680,1,-1,1,0
197681,1,0,0,0
197682,1,4,0,0
197683,1,-1,1,0
197684,5,0,0,0
197685,5,0,0,0
197686,1,0,0,0
197687,0,-1,1,0
197688,1,4,0,0
197689,1,2,0,0
197690,3,-1,1,0
197691,5,4,0,0
197692,1,-1,1,0
197693,5,0,0,0
197694,1,0,0,0
197695,1,0,0,0
197696,3,-1,1,0
197697,1,0,0,0
197698,5,-1,1,0
197699,1,0,0,0
197700,1,0,0,0
197701,1,0,0,0
197702,1,0,0,0
197703,2,2,0,0
197704,1,0,0,0
197705,5,-1,1,0
197706,1,3,0,0
197707,3,-1,1,0
197708,1,0,0,0
197709,1,0,0,0
197710,5,0,0,0
197711,1,0,0,0
197712,2,-1,1,0
197713,1,0,0,0
197714,5,-1,1,0
197715,1,-1,1,0
197716,1,0,0,0
197717,1,0,0,0
197718,1,3,0,0
197719,5,-1,1,0
197720,1,-1,1,0
197721,1,4,0,0
197722,1,0,0,0
197723,5,0,0,0
197724,5,0,0,0
197725,5,-1,1,0
197726,1,0,0,0
197727,3,-1,1,0
197728,1,2,0,0
197729,1,4,0,0
197730,5,0,0,0
197731,1,0,0,0
197732,1,0,0,0
197733,1,0,0,0
197734,1,4,0,0
197735,1,3,0,0
197736,1,-1,1,0
197737,5,0,0,0
197738,1,-1,1,0
197739,1,4,0,0
197740,1,0,0,0
197741,5,0,0,0
197742,1,2,0,0
197743,2,0,0,0
197744,1,3,0,0
197745,1,3,0,0
197746,1,0,0,0
197747,1,-1,1,0
197748,2,-1,1,0
197749,2,0,0,0
197750,1,-1,1,0
197751,1,0,0,0
197752,1,0,0,0
197753,1,-1,1,0
197754,1,-1,1,0
197755,5,0,0,0
197756,1,-1,1,0
197757,1,0,0,0
197758,1,0,0,0
197759,1,2,0,0
197760,1,0,0,0
197761,0,-1,1,0
197762,1,0,0,0
197763,0,1,0,0
197764,5,-1,1,0
197765,0,5,0,0
197766,1,0,0,0
197767,1,0,0,0
197768,1,0,0,0
197769,1,0,0,0
197770,2,-1,1,0
197771,1,0,0,0
197772,1,0,0,0
197773,1,4,0,0
197774,1,0,0,0
197775,1,13,0,0
197776,1,0,0,0
197777,1,0,0,0
197778,1,2,0,0
197779,2,-1,1,0
197780,1,0,0,0
197781,1,2,0,0
197782,1,2,0,0
197783,5,0,0,0
197784,1,2,0,0
197785,3,-1,1,0
197786,1,0,0,0
197787,2,3,0,0
197788,1,2,0,0
197789,5,0,0,0
197790,1,0,0,0
197791,1,4,0,0
197792,1,4,0,0
197793,1,-1,1,0
197794,1,0,0,0
197795,2,0,0,0
197796,1,4,0,0
197797,1,0,0,0
197798,1,0,0,0
197799,1,-1,1,0
197800,0,-1,1,0
197801,5,0,0,0
197802,1,-1,1,0
197803,1,-1,1,0
197804,5,0,0,0
197805,1,0,0,0
197806,1,-1,1,0
197807,1,0,0,0
197808,1,3,0,0
197809,1,2,0,0
197810,1,0,0,0
197811,1,-1,1,0
197812,1,0,0,0
197813,2,-1,1,0
197814,1,0,0,0
197815,1,-1,1,0
197816,1,0,0,0
197817,2,-1,1,0
197818,1,0,0,0
197819,0,1,0,0
197820,5,4,0,0
197821,1,0,0,0
197822,1,4,0,0
197823,1,0,0,0
197824,1,4,0,0
197825,5,0,0,0
197826,1,3,0,0
197827,5,0,0,0
197828,2,-1,1,0
197829,1,2,0,0
197830,1,0,0,0
197831,5,0,0,0
197832,1,0,0,0
197833,1,-1,1,0
197834,1,0,0,0
197835,1,3,0,0
197836,1,0,0,0
197837,5,0,0,0
197838,1,0,0,0
197839,1,2,0,0
197840,1,0,0,0
197841,5,0,0,0
197842,5,0,0,0
197843,0,5,0,0
197844,1,0,0,0
197845,1,0,0,0
197846,5,0,0,0
197847,1,0,0,0
197848,1,2,0,0
197849,5,0,0,0
197850,1,0,0,0
197851,1,0,0,0
197852,2,3,0,0
197853,1,0,0,0
197854,5,0,0,0
197855,5,-1,1,0
197856,0,1,0,0
197857,5,-1,1,0
197858,2,-1,1,0
197859,1,0,0,0
197860,1,0,0,0
197861,1,0,0,0
197862,1,2,0,0
197863,1,4,0,0
197864,1,0,0,0
197865,2,-1,1,0
197866,1,0,0,0
197867,0,7,0,0
197868,2,0,0,0
197869,1,0,0,0
197870,2,-1,1,0
197871,2,0,0,0
197872,1,0,0,0
197873,1,2,0,0
197874,1,0,0,0
197875,1,-1,1,0
197876,5,0,0,0
197877,5,0,0,0
197878,2,2,0,0
197879,5,4,0,0
197880,1,-1,1,0
197881,1,-1,1,0
197882,5,-1,1,0
197883,1,0,0,0
197884,1,2,0,0
197885,5,0,0,0
197886,1,0,0,0
197887,2,-1,1,0
197888,1,0,0,0
197889,1,3,0,0
197890,5,0,0,0
197891,1,0,0,0
197892,1,0,0,0
197893,5,0,0,0
197894,1,0,0,0
197895,2,2,0,0
197896,1,4,0,0
197897,1,-1,1,0
197898,1,2,0,0
197899,1,0,0,0
197900,1,0,0,0
197901,1,0,0,0
197902,1,4,0,0
197903,1,-1,1,0
197904,2,-1,1,0
197905,1,4,0,0
197906,5,0,0,0
197907,1,2,0,0
197908,5,0,0,0
197909,1,-1,1,0
197910,1,0,0,0
197911,5,0,0,0
197912,2,-1,1,0
197913,0,1,0,0
197914,1,2,0,0
197915,1,3,0,0
197916,1,2,0,0
197917,1,0,0,0
197918,1,0,0,0
197919,5,0,0,0
197920,1,0,0,0
197921,1,0,0,0
197922,1,0,0,0
197923,1,0,0,0
197924,1,2,0,0
197925,1,0,0,0
197926,1,0,0,0
197927,1,-1,1,0
197928,1,-1,1,0
197929,1,0,0,0
197930,1,3,0,0
197931,5,0,0,0
197932,1,-1,1,0
197933,1,0,0,0
197934,2,-1,1,0
197935,1,0,0,0
197936,1,0,0,0
197937,1,0,0,0
197938,0,7,0,0
197939,1,0,0,0
197940,5,0,0,0
197941,1,4,0,0
197942,5,0,0,0
197943,1,-1,1,0
197944,1,0,0,0
197945,5,4,0,0
197946,1,-1,1,0
197947,1,0,0,0
197948,1,0,0,0
197949,1,0,0,0
197950,5,0,0,0
197951,1,0,0,0
197952,5,0,0,0
197953,1,-1,1,0
197954,2,0,0,0
197955,5,-1,1,0
197956,3,-1,1,0
197957,1,2,0,0
197958,1,0,0,0
197959,5,0,0,0
197960,5,0,0,0
197961,1,4,0,0
197962,1,-1,1,0
197963,1,0,0,0
197964,1,0,0,0
197965,1,0,0,0
197966,1,0,0,0
197967,0,1,0,0
197968,2,-1,1,0
197969,1,2,0,0
197970,1,2,0,0
197971,2,-1,1,0
197972,0,-1,1,0
197973,1,-1,1,0
197974,5,-1,1,0
197975,1,4,0,0
197976,1,0,0,0
197977,1,0,0,0
197978,1,4,0,0
197979,5,-1,1,0
197980,2,-1,1,0
197981,5,-1,1,0
197982,5,4,0,0
197983,0,1,0,0
197984,1,16,0,0
197985,2,4,0,0
197986,5,0,0,0
197987,1,0,0,0
197988,1,0,0,0
197989,1,0,0,0
197990,1,-1,1,0
197991,2,0,0,0
197992,1,2,0,0
197993,1,0,0,0
197994,1,2,0,0
197995,0,-1,1,0
197996,5,0,0,0
197997,1,0,0,0
197998,5,-1,1,0
197999,0,5,0,0
198000,3,-1,1,0
198001,5,4,0,0
198002,2,-1,1,0
198003,1,0,0,0
198004,5,0,0,0
198005,1,-1,1,0
198006,5,0,0,0
198007,5,0,0,0
198008,1,-1,1,0
198009,1,0,0,0
198010,1,0,0,0
198011,1,2,0,0
198012,1,0,0,0
198013,2,-1,1,0
198014,1,-1,1,0
198015,5,4,0,0
198016,1,0,0,0
198017,1,-1,1,0
198018,0,1,0,0
198019,1,-1,1,0
198020,1,-1,1,0
198021,1,0,0,0
198022,1,-1,1,0
198023,5,0,0,0
198024,1,0,0,0
198025,1,0,0,0
198026,1,0,0,0
198027,1,0,0,0
198028,5,0,0,0
198029,1,0,0,0
198030,1,0,0,0
198031,1,-1,1,0
198032,2,-1,1,0
198033,1,-1,1,0
198034,1,-1,1,0
198035,1,0,0,0
198036,5,0,0,0
198037,1,2,0,0
198038,5,0,0,0
198039,1,0,0,0
198040,1,0,0,0
198041,1,4,0,0
198042,1,0,0,0
198043,5,-1,1,0
198044,1,0,0,0
198045,1,-1,1,0
198046,1,3,0,0
198047,1,0,0,0
198048,1,4,0,0
198049,1,0,0,0
198050,1,0,0,0
198051,1,0,0,0
198052,1,-1,1,0
198053,5,0,0,0
198054,1,0,0,0
198055,0,1,0,0
198056,0,7,0,0
198057,1,2,0,0
198058,1,0,0,0
198059,5,0,0,0
198060,5,0,0,0
198061,1,0,0,0
198062,1,4,0,0
198063,1,4,0,0
198064,1,0,0,0
198065,1,3,0,0
198066,5,4,0,0
198067,0,1,0,0
198068,1,0,0,0
198069,1,-1,1,0
198070,1,4,0,0
198071,1,0,0,0
198072,1,0,0,0
198073,1,0,0,0
198074,1,0,0,0
198075,1,0,0,0
198076,1,0,0,0
198077,5,0,0,0
198078,1,0,0,0
198079,1,4,0,0
198080,1,0,0,0
198081,1,-1,1,0
198082,1,-1,1,0
198083,1,0,0,0
198084,2,-1,1,0
198085,2,-1,1,0
198086,1,0,0,0
198087,5,0,0,0
198088,0,1,0,0
198089,1,0,0,0
198090,1,3,0,0
198091,1,4,0,0
198092,1,0,0,0
198093,1,0,0,0
198094,1,0,0,0
198095,1,0,0,0
198096,1,0,0,0
198097,1,0,0,0
198098,1,0,0,0
198099,1,4,0,0
198100,5,0,0,0
198101,5,0,0,0
198102,1,0,0,0
198103,5,0,0,0
198104,1,2,0,0
198105,1,0,0,0
198106,2,0,0,0
198107,1,0,0,0
198108,1,4,0,0
198109,1,3,0,0
198110,1,0,0,0
198111,1,0,0,0
198112,3,-1,1,0
198113,1,-1,1,0
198114,5,0,0,0
198115,1,0,0,0
198116,2,-1,1,0
198117,1,0,0,0
198118,1,-1,1,0
198119,1,0,0,0
198120,1,0,0,0
198121,1,-1,1,0
198122,1,0,0,0
198123,1,0,0,0
198124,1,0,0,0
198125,1,0,0,0
198126,1,3,0,0
198127,1,-1,1,0
198128,1,-1,1,0
198129,1,0,0,0
198130,5,0,0,0
198131,1,0,0,0
198132,5,0,0,0
198133,3,-1,1,0
198134,1,0,0,0
198135,1,-1,1,0
198136,2,-1,1,0
198137,1,0,0,0
198138,1,4,0,0
198139,1,0,0,0
198140,1,0,0,0
198141,1,-1,1,0
198142,1,2,0,0
198143,2,-1,1,0
198144,1,-1,1,0
198145,1,0,0,0
198146,1,4,0,0
198147,1,0,0,0
198148,0,1,0,0
198149,1,0,0,0
198150,2,-1,1,0
198151,1,0,0,0
198152,1,-1,1,0
198153,1,-1,1,0
198154,1,0,0,0
198155,0,1,0,0
198156,5,-1,1,1
198157,1,-1,1,0
198158,1,0,0,0
198159,5,0,0,0
198160,1,0,0,0
198161,1,3,0,0
198162,1,0,0,0
198163,5,0,0,0
198164,5,0,0,0
198165,5,0,0,0
198166,1,-1,1,0
198167,1,0,0,0
198168,5,-1,1,0
198169,1,4,0,0
198170,3,-1,1,0
198171,1,0,0,0
198172,2,-1,1,0
198173,1,-1,1,0
198174,0,-1,1,0
198175,1,2,0,0
198176,1,-1,1,0
198177,1,4,0,0
198178,2,-1,1,0
198179,1,0,0,0
198180,1,-1,1,0
198181,1,-1,1,0
198182,1,0,0,0
198183,5,0,0,0
198184,1,0,0,0
198185,1,0,0,0
198186,1,4,0,0
198187,1,0,0,0
198188,1,-1,1,0
198189,5,0,0,0
198190,1,3,0,0
198191,1,0,0,0
198192,1,4,0,0
198193,1,0,0,0
198194,1,-1,1,0
198195,5,15,0,0
198196,1,0,0,0
198197,1,-1,1,0
198198,1,2,0,0
198199,1,0,0,0
198200,1,4,0,0
198201,1,4,0,0
198202,1,0,0,0
198203,1,4,0,0
198204,1,-1,1,0
198205,1,-1,1,0
198206,1,4,0,0
198207,5,0,0,0
198208,1,-1,1,0
198209,5,0,0,0
198210,1,0,0,0
198211,1,13,0,0
198212,1,0,0,0
198213,1,0,0,0
198214,1,0,0,0
198215,1,-1,1,0
198216,1,4,0,0
198217,0,7,0,0
198218,1,4,0,0
198219,1,0,0,0
198220,1,4,0,0
198221,5,0,0,0
198222,1,-1,1,0
198223,1,0,0,0
198224,1,0,0,0
198225,1,0,0,0
198226,5,-1,1,0
198227,1,13,0,0
198228,1,0,0,0
198229,1,0,0,0
198230,0,-1,1,0
198231,2,0,0,0
198232,1,0,0,0
198233,1,-1,1,0
198234,0,1,0,0
198235,1,0,0,0
198236,1,0,0,0
198237,1,4,0,0
198238,1,-1,1,0
198239,5,0,0,0
198240,1,-1,1,0
198241,3,-1,1,0
198242,2,-1,1,0
198243,1,-1,1,0
198244,5,0,0,0
198245,5,0,0,0
198246,1,2,0,0
198247,1,-1,1,0
198248,1,0,0,0
198249,1,-1,1,0
198250,1,-1,1,0
198251,2,-1,1,0
198252,1,-1,1,0
198253,0,1,0,0
198254,1,-1,1,0
198255,1,0,0,0
198256,1,3,0,0
198257,5,0,0,0
